	subject	seqmethod	assembler	pipeline_x	group_x	Sample	Bin	Genes	X..contigs.....0.bp.	X..contigs.....10000.bp.	X..contigs.....50000.bp.	X..contigs.....100000.bp.	X..contigs.....250000.bp.	X..contigs.....500000.bp.	X..contigs.....1000000.bp.	X..contigs.....2000000.bp.	X..contigs.....3000000.bp.	Total.length.....0.bp.	Total.length.....10000.bp.	Total.length.....50000.bp.	Total.length.....100000.bp.	Total.length.....250000.bp.	Total.length.....500000.bp.	Total.length.....1000000.bp.	Total.length.....2000000.bp.	Total.length.....3000000.bp.	X..contigs	Largest.contig	Total.length	N50	N75	L50	L75	X..N.s.per.100.kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.	Completeness	Contamination	Strain.heterogeneity	tRNA	rna.16S	rna.23S	rna.5S	Majority.Class	Majority.Fraction	Size.Mb	Final.Class	Coverage	quality	binmethod	sample	binname	pipeline_y	bin	group_y	16S_RNA	23S_RNA	5S_RNA	16S_RNA_avglen	23S_RNA_avglen	5S_RNA_avglen	suffix
568	A	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	A_Nanopore_OPERA-MS+polish	bin0052	2063	64	55	13	3	0	0	0	0	0	2151807	2120419	1075806	446969	0	0	0	0	0	64	196509	2151807	48352	27221	14	28	0.37	o__Clostridiales (UID1226)	155	278	158	128	147	3	0	0	0	57.84	1.58	33.33	30.0	3	2	3	Lachnospiraceae_bacterium	9.485	2.15	Lachnospiraceae	26.8274747688803	medium-quality	bin3C	A_Nanopore_OPERA-MS+polish	bin0052	Nanopore_OPERA-MS	bin0052.fa	mNGS+Nanopore	1.0	1.0	2.0	1527.0	2879.0	98.0	
569	A	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	A_Nanopore_OPERA-MS+polish	bin0053	1889	32	27	9	6	2	0	0	0	0	2064374	2040916	1526286	1335138	523074	0	0	0	0	32	266953	2064374	208450	47777	5	10	0.0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0	97.99	0.0	0.0	41.0	1	1	3	Firmicutes_(taxid	17.854	2.06	Firmicutes	15.098785394507	complete	bin3C	A_Nanopore_OPERA-MS+polish	bin0053	Nanopore_OPERA-MS	bin0053.fa	mNGS+Nanopore	1.0	1.0	1.0	1516.0	2831.0	111.0	
570	A	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	A_Nanopore_OPERA-MS+polish	bin0054	1822	62	45	14	2	0	0	0	0	0	1862712	1779316	1004958	204673	0	0	0	0	0	62	102599	1862712	52630	30230	13	25	0.0	o__Lactobacillales (UID543)	294	471	264	78	391	1	1	0	0	83.71	0.81	100.0	38.0	2	1	3	Lactococcus_lactis	99.751	1.86	Lactococcus_lactis	22.5700333706982	medium-quality	bin3C	A_Nanopore_OPERA-MS+polish	bin0054	Nanopore_OPERA-MS	bin0054.fa	mNGS+Nanopore	2.0	1.0	2.0	1268.5	2895.0	101.0	
571	A	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	A_Nanopore_OPERA-MS+polish	bin0055	1527	38	32	17	4	0	0	0	0	0	1803911	1771087	1385830	492734	0	0	0	0	0	38	151511	1803911	68082	51072	9	17	0.0	p__Actinobacteria (UID2112)	31	211	124	0	211	0	0	0	0	100.0	0.0	0.0	39.0	0	0	0	Collinsella_aerofaciens	86.767	1.8	Collinsella_aerofaciens	15.9571397923733	complete	bin3C	A_Nanopore_OPERA-MS+polish	bin0055	Nanopore_OPERA-MS	bin0055.fa	mNGS+Nanopore	0.0	0.0	0.0				
572	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin004	4820	55	51	34	21	3	1	0	0	0	5793947	5775052	5277383	4320757	1279966	577993	0	0	0	55	577993	5793947	163989	93967	11	22	0.0	g__Bacteroides (UID2691)	33	839	309	78	742	19	0	0	0	89.51	3.13	5.26	67.0	5	5	5	Bacteroides_thetaiotaomicron	96.954	5.79	Bacteroides_thetaiotaomicron	35.5438253059615	medium-quality	bin3C	A_PacBio_metaflye	bin004	PacBio_metaflye	bin004.fa	PacBio	1.0	1.0	1.0	1525.0	2876.0	107.0	
573	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin008	3896	58	52	31	18	2	0	0	0	0	4761184	4745185	4160403	3241166	663749	0	0	0	0	58	335812	4761184	153996	81184	11	22	0.0	g__Bacteroides (UID2691)	33	839	309	65	707	55	12	0	0	89.74	9.51	24.18	50.0	5	5	5	Bacteroides_caccae	91.538	4.76	Bacteroides_caccae	52.4464872603117	medium-quality	bin3C	A_PacBio_metaflye	bin008	PacBio_metaflye	bin008.fa	PacBio	1.0	1.0	1.0	1525.0	2871.0	106.0	
574	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin009	4450	78	55	18	9	5	1	0	0	0	4599872	4481996	3664539	3016434	2311976	733959	0	0	0	78	733959	4599872	308613	65087	5	15	0.0	o__Clostridiales (UID1226)	155	278	158	6	263	9	0	0	0	96.84	3.16	44.44	79.0	7	7	1	Lachnospiraceae_bacterium	41.54	4.6	Lachnospiraceae	313.78642710058	complete	bin3C	A_PacBio_metaflye	bin009	PacBio_metaflye	bin009.fa	PacBio	2.0	2.0	1.0	1527.0	2882.0	97.0	
575	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin010	4214	15	10	5	4	3	3	1	1	0	4520581	4489354	4377396	4287268	4107714	4107714	2744974	2744974	0	15	2744974	4520581	2744974	854763	1	2	0.0	o__Clostridiales (UID1226)	155	278	158	1	275	1	1	0	0	99.37	1.9	25.0	79.0	9	9	9	Lachnospiraceae_bacterium	65.682	4.52	Lachnospiraceae_bacterium	530.351713640348	complete	bin3C	A_PacBio_metaflye	bin010	PacBio_metaflye	bin010.fa	PacBio	1.0	2.0	1.0	1526.0	2959.5	99.0	
576	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin012	3737	42	34	26	17	3	0	0	0	0	4203356	4175977	3922836	3340880	939582	0	0	0	0	42	325506	4203356	199834	109971	9	16	0.0	o__Clostridiales (UID1226)	155	278	158	18	255	5	0	0	0	91.56	0.63	60.0	51.0	7	7	7	Blautia_sp.	78.567	4.2	Blautia_sp.	36.2644287088698	complete	bin3C	A_PacBio_metaflye	bin012	PacBio_metaflye	bin012.fa	PacBio	1.0	1.0	1.0	1528.0	2880.0	98.0	
577	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin013	3607	3	3	3	3	3	3	2	1	0	4191439	4191439	4191439	4191439	4191439	4191439	3401198	2387987	0	3	2387987	4191439	2387987	1013211	1	2	0.0	c__Deltaproteobacteria (UID3218)	61	284	169	0	284	0	0	0	0	100.0	0.0	0.0	65.0	4	4	4	Desulfovibrio_vulgaris	56.973	4.19	Desulfovibrio	159.53322188394	complete	bin3C	A_PacBio_metaflye	bin013	PacBio_metaflye	bin013.fa	PacBio	1.0	1.0	1.0	1548.0	2924.0	95.0	
578	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin014	3661	22	20	12	9	6	2	0	0	0	3880036	3866495	3636525	3409705	2930524	1153407	0	0	0	22	600026	3880036	464395	365640	4	6	0.0	k__Bacteria (UID203)	5449	103	57	33	47	23	0	0	0	54.39	6.86	100.0	43.0	3	3	1	[Clostridium]_bolteae	95.657	3.88	[Clostridium]_bolteae	57.5345424630081	medium-quality	bin3C	A_PacBio_metaflye	bin014	PacBio_metaflye	bin014.fa	PacBio	1.0	1.0	1.0	1530.0	2887.0	99.0	
579	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin015	3507	18	13	12	9	4	2	1	0	0	3717278	3701288	3673287	3461277	2710239	1944245	1404250	0	0	18	1404250	3717278	539995	211991	2	5	0.0	o__Clostridiales (UID1212)	172	257	149	4	252	1	0	0	0	98.66	0.13	0.0	52.0	2	2	2	Flavonifractor_plautii	99.946	3.72	Flavonifractor_plautii	90.6249659024695	complete	bin3C	A_PacBio_metaflye	bin015	PacBio_metaflye	bin015.fa	PacBio	1.0	1.0	1.0	1530.0	2839.0	109.0	
580	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin016	3284	6	6	4	4	4	3	1	0	0	3615150	3615150	3557560	3557560	3557560	3273521	1526989	0	0	6	1526989	3615150	954754	791778	2	3	0.0	f__Lachnospiraceae (UID1256)	33	333	171	2	316	15	0	0	0	99.12	4.39	6.67	60.0	7	7	7	[Ruminococcus]_gnavus	49.904	3.62	[Ruminococcus]	153.044318493009	complete	bin3C	A_PacBio_metaflye	bin016	PacBio_metaflye	bin016.fa	PacBio	2.0	2.0	2.0	1529.0	2881.0	98.0	
581	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin017	3337	2	2	2	2	2	2	1	1	0	3578793	3578793	3578793	3578793	3578793	3578793	2698835	2698835	0	2	2698835	3578793	2698835	2698835	1	1	0.0	f__Lachnospiraceae (UID1286)	57	420	207	2	413	5	0	0	0	99.46	1.29	0.0	66.0	4	4	2	Roseburia_hominis	100.0	3.58	Roseburia_hominis	99.5049682951766	complete	bin3C	A_PacBio_metaflye	bin017	PacBio_metaflye	bin017.fa	PacBio	1.0	1.0	1.0	1529.0	2888.0	100.0	
582	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin018	3161	53	36	23	15	2	0	0	0	0	3577271	3492931	3181440	2571960	533971	0	0	0	0	53	279978	3577271	166009	93972	9	17	0.0	o__Clostridiales (UID1226)	155	278	158	46	230	2	0	0	0	88.62	1.27	50.0	58.0	6	6	6	Lachnospiraceae_bacterium	25.191	3.58	Lachnospiraceae	35.8614027285045	medium-quality	bin3C	A_PacBio_metaflye	bin018	PacBio_metaflye	bin018.fa	PacBio	1.0	1.0	2.0	1526.0	2886.0	98.0	
583	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin019	3082	2	2	2	2	2	1	1	1	1	3517474	3517474	3517474	3517474	3517474	3079520	3079520	3079520	3079520	2	3079520	3517474	3079520	3079520	1	1	0.0	o__Clostridiales (UID1226)	155	278	158	3	274	1	0	0	0	98.95	0.63	0.0	60.0	6	6	6	Blautia_sp.	87.549	3.52	Blautia_sp.	119.798039161057	complete	bin3C	A_PacBio_metaflye	bin019	PacBio_metaflye	bin019.fa	PacBio	1.0	1.0	1.0	1531.0	2879.0	108.0	
584	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin020	3171	11	9	9	7	7	2	0	0	0	3506060	3497352	3497352	3373050	3373050	1442851	0	0	0	11	783935	3506060	484423	377453	3	5	0.0	o__Clostridiales (UID1226)	155	278	158	2	275	1	0	0	0	98.73	0.63	0.0	66.0	7	7	6	[Eubacterium]_eligens	22.359	3.51	[Eubacterium]	39.4388344751659	complete	bin3C	A_PacBio_metaflye	bin020	PacBio_metaflye	bin020.fa	PacBio	1.0	1.0	3.0	1528.0	2886.0	98.3	
585	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin021	3404	81	63	17	9	1	0	0	0	0	3491525	3393581	2104138	1514355	305940	0	0	0	0	81	305940	3491525	85955	34413	12	30	0.0	o__Clostridiales (UID1226)	155	278	158	15	247	14	2	0	0	93.67	9.49	95.0	36.0	6	6	6	Blautia_sp.	36.776	3.49	Blautia	35.0698780618784	medium-quality	bin3C	A_PacBio_metaflye	bin021	PacBio_metaflye	bin021.fa	PacBio	1.0	1.0	1.0	1529.0	2893.0	99.0	
586	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin022	3059	22	21	18	13	4	0	0	0	0	3488337	3479419	3373616	2963726	1448440	0	0	0	0	22	418241	3488337	233446	123186	6	11	0.0	o__Clostridiales (UID1212)	172	263	149	4	257	2	0	0	0	97.76	1.34	50.0	69.0	9	8	9	Anaerobutyricum_hallii	92.482	3.49	Anaerobutyricum_hallii	26.4339036050703	complete	bin3C	A_PacBio_metaflye	bin022	PacBio_metaflye	bin022.fa	PacBio	1.0	1.0	1.0	1529.0	2889.0	98.0	
587	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin023	3320	3	3	3	3	3	2	2	0	0	3464172	3464172	3464172	3464172	3464172	3213648	3213648	0	0	3	1720474	3464172	1493174	1493174	2	2	0.0	f__Lachnospiraceae (UID1256)	33	333	171	1	332	0	0	0	0	99.42	0.0	0.0	61.0	6	6	2	Lachnospiraceae_bacterium	100.0	3.46	Lachnospiraceae_bacterium	77.8031206302689	complete	bin3C	A_PacBio_metaflye	bin023	PacBio_metaflye	bin023.fa	PacBio	1.0	1.0	1.0	1528.0	2878.0	96.0	
588	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin024	2859	10	9	8	7	5	3	0	0	0	3154055	3145953	3101818	3043825	2625442	1911678	0	0	0	10	806257	3154055	549305	285577	3	5	0.0	f__Lachnospiraceae (UID1256)	33	333	171	1	332	0	0	0	0	99.42	0.0	0.0	48.0	4	4	4	Anaerobutyricum_hallii	30.992	3.15	Anaerobutyricum	52.6089063126673	complete	bin3C	A_PacBio_metaflye	bin024	PacBio_metaflye	bin024.fa	PacBio	1.0	2.0	1.0	1528.0	2930.0	96.0	
589	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin026	3176	18	13	11	8	5	1	0	0	0	3108180	3088174	3036908	2785934	2280842	630125	0	0	0	18	630125	3108180	392718	225098	4	6	0.0	k__Bacteria (UID2372)	131	177	106	3	173	1	0	0	0	99.06	0.31	0.0	67.0	9	9	9	Longibaculum_sp.	94.144	3.11	Longibaculum_sp.	77.6574072286676	complete	bin3C	A_PacBio_metaflye	bin026	PacBio_metaflye	bin026.fa	PacBio	1.0	1.0	1.0	1522.0	2897.0	83.0	
590	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin027	2688	3	3	3	3	2	2	1	1	0	3090252	3090252	3090252	3090252	2861531	2861531	2188381	2188381	0	3	2188381	3090252	2188381	673150	1	2	0.0	o__Clostridiales (UID1226)	155	278	158	0	278	0	0	0	0	100.0	0.0	0.0	64.0	7	7	7	Roseburia_intestinalis	70.816	3.09	Roseburia_intestinalis	299.652045205375	complete	bin3C	A_PacBio_metaflye	bin027	PacBio_metaflye	bin027.fa	PacBio	1.0	1.0	1.0	1527.0	2884.0	98.0	
591	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin028	2707	29	18	14	9	3	2	0	0	0	3045729	2999065	2870307	2502130	1333387	1071975	0	0	0	29	553974	3045729	241010	138328	4	8	0.0	o__Clostridiales (UID1212)	172	263	149	1	259	3	0	0	0	99.33	1.34	0.0	76.0	6	6	6	Lachnospiraceae_bacterium	29.2	3.05	Lachnospiraceae	70.1310300423971	complete	bin3C	A_PacBio_metaflye	bin028	PacBio_metaflye	bin028.fa	PacBio	1.0	1.0	2.0	1530.0	2843.0	98.0	
592	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin029	2743	7	5	5	4	3	2	1	0	0	2980345	2964878	2964878	2872038	2626039	2170036	1465489	0	0	7	1465489	2980345	704547	456003	2	3	0.0	f__Lachnospiraceae (UID1256)	33	333	171	4	329	0	0	0	0	98.25	0.0	0.0	55.0	6	6	6	[Ruminococcus]_gnavus	52.287	2.98	[Ruminococcus]	79.2350429228831	complete	bin3C	A_PacBio_metaflye	bin029	PacBio_metaflye	bin029.fa	PacBio	1.0	1.0	1.0	1529.0	2888.0	112.0	
593	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin030	2633	2	2	2	2	1	1	1	1	0	2928717	2928717	2928717	2928717	2694685	2694685	2694685	2694685	0	2	2694685	2928717	2694685	2694685	1	1	0.0	p__Proteobacteria (UID3887)	1487	255	158	0	254	1	0	0	0	100.0	0.11	0.0	69.0	7	7	7	Burkholderiales_bacterium	100.0	2.93	Burkholderiales_bacterium	52.5283501273766	complete	bin3C	A_PacBio_metaflye	bin030	PacBio_metaflye	bin030.fa	PacBio	1.0	1.0	1.0	1544.0	2883.0	104.0	
594	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin031	2708	6	6	5	5	5	3	0	0	0	2897915	2897915	2853915	2853915	2853915	2137074	0	0	0	6	850517	2897915	686771	398004	2	4	0.0	o__Clostridiales (UID1226)	155	278	158	1	277	0	0	0	0	99.37	0.0	0.0	58.0	6	6	5	Lachnospiraceae_bacterium	30.868	2.9	Lachnospiraceae	168.262856571017	complete	bin3C	A_PacBio_metaflye	bin031	PacBio_metaflye	bin031.fa	PacBio	1.0	1.0	1.0	1528.0	2879.0	100.0	
595	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin032	2573	4	4	4	4	4	3	0	0	0	2890300	2890300	2890300	2890300	2890300	2498259	0	0	0	4	971249	2890300	846498	680512	2	3	0.0	o__Clostridiales (UID1226)	155	278	158	55	223	0	0	0	0	92.41	0.0	0.0	65.0	6	6	6	Lachnospiraceae_bacterium	76.455	2.89	Lachnospiraceae_bacterium	106.421590838321	complete	bin3C	A_PacBio_metaflye	bin032	PacBio_metaflye	bin032.fa	PacBio	1.0	1.0	1.0	1528.0	2886.0	100.0	
596	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin033	2690	23	23	15	7	3	1	0	0	0	2836668	2836668	2614177	2019957	1324262	585440	0	0	0	23	585440	2836668	220638	83280	4	9	0.0	o__Clostridiales (UID1212)	172	263	149	11	250	2	0	0	0	93.96	1.34	0.0	66.0	7	7	7	Anaerostipes_hadrus	100.0	2.84	Anaerostipes_hadrus	53.835365999828	complete	bin3C	A_PacBio_metaflye	bin033	PacBio_metaflye	bin033.fa	PacBio	1.0	1.0	2.0	1529.0	2881.0	99.5	
597	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin035	2250	34	30	21	8	2	0	0	0	0	2620396	2610382	2371658	1433967	537995	0	0	0	0	34	273992	2620396	121999	74001	7	15	0.0	o__Clostridiales (UID1212)	172	263	149	43	219	1	0	0	0	82.21	0.34	0.0	45.0	4	4	4	Dysosmobacter_welbionis	11.296	2.62	Dysosmobacter	44.3738610500092	medium-quality	bin3C	A_PacBio_metaflye	bin035	PacBio_metaflye	bin035.fa	PacBio	1.0	1.0	1.0	1532.0	2845.0	112.0	
598	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin036	2264	27	23	17	8	2	0	0	0	0	2440969	2422424	2280612	1610644	584980	0	0	0	0	27	292989	2440969	188671	84482	5	11	0.0	o__Clostridiales (UID1226)	155	278	158	50	216	12	0	0	0	82.44	3.57	91.67	50.0	5	5	6	[Clostridium]_saccharolyticum	27.693	2.44	[Clostridium]	34.2214784374566	medium-quality	bin3C	A_PacBio_metaflye	bin036	PacBio_metaflye	bin036.fa	PacBio	1.0	1.0	3.0	1528.0	2888.0	98.7	
599	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin038	1818	2	2	2	2	2	2	1	0	0	2281036	2281036	2281036	2281036	2281036	2281036	1699969	0	0	2	1699969	2281036	1699969	581067	1	2	0.0	f__Bifidobacteriaceae (UID1458)	77	464	220	0	463	1	0	0	0	100.0	0.23	0.0	55.0	5	5	1	Bifidobacterium_pseudocatenulatum	100.0	2.28	Bifidobacterium_pseudocatenulatum	42.9148457104579	complete	bin3C	A_PacBio_metaflye	bin038	PacBio_metaflye	bin038.fa	PacBio	1.0	1.0	1.0	1526.0	3056.0	110.0	
600	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin039	1914	13	11	9	6	3	1	0	0	0	2078691	2074689	2034688	1812696	1361641	557992	0	0	0	13	557992	2078691	355656	146001	3	5	0.0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0	97.99	0.0	0.0	50.0	3	3	4	Ruminococcus_sp.	43.953	2.08	Ruminococcus	24.9461569805228	complete	bin3C	A_PacBio_metaflye	bin039	PacBio_metaflye	bin039.fa	PacBio	1.0	1.0	1.0	1516.0	2831.0	111.0	
601	A	PacBio	metaflye	PacBio_metaflye	PacBio	A_PacBio_metaflye	bin040	1574	3	2	2	2	1	1	1	0	0	1878756	1876755	1876755	1876755	1755989	1755989	1755989	0	0	3	1755989	1878756	1755989	1755989	1	1	0.0	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.0	0.81	0.0	52.0	3	3	3	Collinsella_aerofaciens	99.893	1.88	Collinsella_aerofaciens	21.2352045715356	complete	bin3C	A_PacBio_metaflye	bin040	PacBio_metaflye	bin040.fa	PacBio	1.0	1.0	1.0	1501.0	2959.0	108.0	
602	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0003	4841	248	153	39	8	0	0	0	0	0	6332829	5895571	3060136	1058613	0	0	0	0	0	248	190564	6332829	47933	27654	42	85	0.0	o__Bacteroidales (UID2657)	160	490	268	70	401	19	0	0	0	88.23	2.87	78.95	30.0	0	0	0	Bacteroides_cellulosilyticus	87.391	6.33	Bacteroides_cellulosilyticus	33.3030959781166	medium-quality	bin3C	A_PacBio_OPERA-MS	bin0003	PacBio_OPERA-MS	bin0003.fa	mNGS+PacBio	0.0	0.0	0.0				
603	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0005	4481	48	46	41	26	2	0	0	0	0	5226428	5222071	5065242	4015446	662777	0	0	0	0	48	379469	5226428	135614	102229	14	26	0.0	f__Lachnospiraceae (UID1255)	90	354	174	155	197	2	0	0	0	61.02	0.86	0.0	31.0	0	0	0	Blautia_producta	18.401	5.23	Blautia	17.5476642938542	medium-quality	bin3C	A_PacBio_OPERA-MS	bin0005	PacBio_OPERA-MS	bin0005.fa	mNGS+PacBio	0.0	0.0	0.0				
604	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0006	3811	146	99	30	11	0	0	0	0	0	5150102	4902991	2979741	1658897	0	0	0	0	0	146	204262	5150102	61452	37438	23	51	0.0	o__Bacteroidales (UID2657)	160	490	268	81	401	8	0	0	0	87.27	1.42	75.0	26.0	0	0	4	Bacteroides_intestinalis	97.883	5.15	Bacteroides_intestinalis	31.0807638372988	medium-quality	bin3C	A_PacBio_OPERA-MS	bin0006	PacBio_OPERA-MS	bin0006.fa	mNGS+PacBio	0.0	0.0	1.0	0.0	0.0	105.0	
605	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0010	4384	146	69	17	5	3	1	1	0	0	4617225	4306967	3150978	2398647	1943477	1107358	1107358	0	0	146	1107358	4617225	225804	37072	5	25	0.04	o__Clostridiales (UID1226)	155	278	158	1	257	20	0	0	0	99.37	7.46	95.0	57.0	4	4	0	Lachnoclostridium_sp.	53.452	4.62	Lachnoclostridium	312.161408638305	medium-quality	bin3C	A_PacBio_OPERA-MS	bin0010	PacBio_OPERA-MS	bin0010.fa	mNGS+PacBio	2.0	2.0	0.0	1530.0	2882.5	0.0	
606	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0011	4159	43	22	15	10	5	4	1	0	0	4438052	4355682	4217216	3870617	3100034	2773064	1107221	0	0	43	1107221	4438052	569486	153599	3	7	0.02	o__Clostridiales (UID1226)	155	278	158	1	274	3	0	0	0	99.37	1.58	0.0	78.0	5	5	4	Lachnospiraceae_bacterium	42.222	4.44	Lachnospiraceae	518.404510807895	complete	bin3C	A_PacBio_OPERA-MS	bin0011	PacBio_OPERA-MS	bin0011.fa	mNGS+PacBio	2.0	3.0	1.0	1501.0	2919.3	99.0	
607	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0012	3772	12	8	6	5	3	2	1	1	0	4401045	4385715	4332166	4255758	3878360	3390516	2602725	2602725	0	12	2602725	4401045	2602725	787791	1	2	0.0	c__Deltaproteobacteria (UID3218)	61	284	169	0	284	0	0	0	0	100.0	0.0	0.0	62.0	4	4	4	Desulfovibrio_piger	77.039	4.4	Desulfovibrio_piger	160.510765056935	complete	bin3C	A_PacBio_OPERA-MS	bin0012	PacBio_OPERA-MS	bin0012.fa	mNGS+PacBio	1.0	1.0	1.0	1548.0	2924.0	95.0	
608	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0015	3592	106	53	31	13	1	0	0	0	0	4219334	4060961	3438271	2136205	288824	0	0	0	0	106	288824	4219334	100677	59304	13	26	0.0	k__Bacteria (UID2569)	434	278	186	1	275	2	0	0	0	99.46	1.08	50.0	42.0	1	1	3	Butyricimonas_faecalis	93.706	4.22	Butyricimonas_faecalis	44.3330667825775	complete	bin3C	A_PacBio_OPERA-MS	bin0015	PacBio_OPERA-MS	bin0015.fa	mNGS+PacBio	1.0	1.0	1.0	1427.0	2874.0	104.0	
609	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0016	3511	144	103	23	7	0	0	0	0	0	4202042	4004210	1982408	865748	0	0	0	0	0	144	176524	4202042	46946	26707	26	57	0.0	k__Bacteria (UID2569)	434	278	186	2	275	1	0	0	0	98.92	0.54	0.0	46.0	2	1	3	Odoribacter_splanchnicus	98.5	4.2	Odoribacter_splanchnicus	16.5539620974755	complete	bin3C	A_PacBio_OPERA-MS	bin0016	PacBio_OPERA-MS	bin0016.fa	mNGS+PacBio	1.0	1.0	1.0	1520.0	2638.0	99.0	
610	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0018	3545	29	26	15	12	7	1	0	0	0	4080547	4061676	3824254	3568027	2603902	543144	0	0	0	29	543144	4080547	274889	230145	5	9	0.0	o__Clostridiales (UID1226)	155	278	158	1	276	1	0	0	0	99.37	0.06	100.0	55.0	6	6	6	Blautia_sp.	97.103	4.08	Blautia_sp.	27.2374169443459	complete	bin3C	A_PacBio_OPERA-MS	bin0018	PacBio_OPERA-MS	bin0018.fa	mNGS+PacBio	3.0	1.0	2.0	1528.0	2880.0	100.5	
611	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0022	3500	14	9	8	7	5	3	0	0	0	3705108	3690182	3668046	3591567	3227828	2370765	0	0	0	14	959733	3705108	601638	448214	3	4	0.0	o__Clostridiales (UID1212)	172	257	149	1	255	1	0	0	0	99.33	0.13	0.0	50.0	1	1	2	Flavonifractor_plautii	99.918	3.71	Flavonifractor_plautii	83.2295382482778	complete	bin3C	A_PacBio_OPERA-MS	bin0022	PacBio_OPERA-MS	bin0022.fa	mNGS+PacBio	1.0	1.0	1.0	1500.0	2839.0	109.0	
612	A	PacBio	OPERA-MS	PacBio_OPERA-MS	mNGS+PacBio	A_PacBio_OPERA-MS	bin0023	3368	18	11	8	4	4	2	1	0	0	3631493	3593755	3528623	3232127	3232127	2488798	1925794	0	0	18	1925794	3631493	1925794	447626	1	3	0.0	f__Lachnospiraceae (UID1286)	57	420	207	2	412	6	0	0	0	99.46	1.77	0.0	66.0	5	4	3	Roseburia_hominis	95.367	3.63	Roseburia_hominis	94.0824140374221	complete	bin3C	A_PacBio_OPERA-MS	bin0023	PacBio_OPERA-MS	bin0023.fa	mNGS+PacBio	2.0	1.0	1.0	1014.0	2884.0	100.0	
