sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline	tRNA_compare	rna.16S_compare	rna.5S_compare	rna.23S_compare	accession	checkm_completeness	checkm_contamination	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	ncbi_assembly_level	ncbi_date	ncbi_rrna_count	ncbi_trna_count
B_PacBio_metaflye	MetaBAT2	bin.94	PacBio_metaflye	PacBio	54.0	4	4	5	98.02	0.0	complete	B_PacBio_metaflye+bin.94	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_metaflye	0.9818181818181818	0.8	0.8333333333333334	0.8	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_PacBio_metaflye	MetaBAT2	bin.94	PacBio_metaflye	PacBio	54.0	4	4	5	98.02	0.0	complete	B_PacBio_metaflye+bin.94	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_metaflye	0.9818181818181818	0.8	0.8333333333333334	0.8	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_PacBio_OPERA-MS	MetaBAT2	bin.32	PacBio_OPERA-MS	mNGS+PacBio	44.0	1	1	2	84.55	0.0	medium-quality	B_PacBio_OPERA-MS+bin.32	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_OPERA-MS	0.8	0.2	0.3333333333333333	0.2	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
F_mNGS_metaSPAdes+polish	MetaBAT2	bin.123	mNGS_metaSPAdes	mNGS	20.0	0	0	1	54.39	0.0	medium-quality	F_mNGS_metaSPAdes+polish+bin.123	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	mNGS_metaSPAdes	0.3636363636363636	0.0	0.1666666666666666	0.0	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
F_Nanopore_OPERA-MS+polish	MetaBAT2	bin.133	Nanopore_OPERA-MS	mNGS+Nanopore	25.0	0	0	0	70.19	0.0	medium-quality	F_Nanopore_OPERA-MS+polish+bin.133	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	Nanopore_OPERA-MS	0.4545454545454545	0.0	0.0	0.0	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_mNGS_metaSPAdes+polish	bin3C	bin048	mNGS_metaSPAdes	mNGS	51.0	0	0	3	99.09	0.15	complete	B_mNGS_metaSPAdes+polish+bin048	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	mNGS_metaSPAdes	0.9272727272727272	0.0	0.5	0.0	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_Nanopore_metaflye+polish	bin3C	bin030	Nanopore_metaflye	Nanopore	33.0	3	3	4	65.11	0.0	medium-quality	B_Nanopore_metaflye+polish+bin030	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	Nanopore_metaflye	0.6	0.6	0.6666666666666666	0.6	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_Nanopore_OPERA-MS+polish	bin3C	bin051	Nanopore_OPERA-MS	mNGS+Nanopore	53.0	2	2	4	99.55	0.0	complete	B_Nanopore_OPERA-MS+polish+bin051	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	Nanopore_OPERA-MS	0.9636363636363636	0.4	0.6666666666666666	0.4	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_PacBio_metaflye	bin3C	bin025	PacBio_metaflye	PacBio	54.0	4	4	5	97.11	0.0	complete	B_PacBio_metaflye+bin025	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_metaflye	0.9818181818181818	0.8	0.8333333333333334	0.8	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_PacBio_metaflye	bin3C	bin025	PacBio_metaflye	PacBio	54.0	4	4	5	97.11	0.0	complete	B_PacBio_metaflye+bin025	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_metaflye	0.9818181818181818	0.8	0.8333333333333334	0.8	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_PacBio_OPERA-MS	bin3C	bin049	PacBio_OPERA-MS	mNGS+PacBio	55.0	3	3	4	99.55	0.0	complete	B_PacBio_OPERA-MS+bin049	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	RS_GCF_000010425.1	GCF_000010425.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	6	PacBio_OPERA-MS	1.0	0.6	0.6666666666666666	0.6	RS_GCF_000010425.1	100.0	0.0	RS_GCF_000010425.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Complete Genome	2006-12-5	16	54
B_mNGS_metaSPAdes+polish	MetaBAT2	bin.120	mNGS_metaSPAdes	mNGS	21.0	0	0	0	78.91	0.0	medium-quality	B_mNGS_metaSPAdes+polish+bin.120	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	RS_GCF_000949455.1	GCF_000949455.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	mNGS_metaSPAdes	0.5833333333333334	0.0	0.0	0.0	RS_GCF_000949455.1	97.28	0.0	RS_GCF_000949455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	Contig	2015-3-10	3	51
B_Nanopore_OPERA-MS+polish	MetaBAT2	bin.38	Nanopore_OPERA-MS	mNGS+Nanopore	23.0	0	0	0	78.91	0.0	medium-quality	B_Nanopore_OPERA-MS+polish+bin.38	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	RS_GCF_000949455.1	GCF_000949455.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS	0.6388888888888888	0.0	0.0	0.0	RS_GCF_000949455.1	97.28	0.0	RS_GCF_000949455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	Contig	2015-3-10	3	51
B_PacBio_OPERA-MS	MetaBAT2	bin.102	PacBio_OPERA-MS	mNGS+PacBio	23.0	0	0	0	78.91	0.0	medium-quality	B_PacBio_OPERA-MS+bin.102	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	RS_GCF_000949455.1	GCF_000949455.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_OPERA-MS	0.6388888888888888	0.0	0.0	0.0	RS_GCF_000949455.1	97.28	0.0	RS_GCF_000949455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	Contig	2015-3-10	3	51
B_mNGS_metaSPAdes+polish	bin3C	bin018	mNGS_metaSPAdes	mNGS	27.0	0	0	0	95.92	0.0	complete	B_mNGS_metaSPAdes+polish+bin018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	RS_GCF_000949455.1	GCF_000949455.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	mNGS_metaSPAdes	0.75	0.0	0.0	0.0	RS_GCF_000949455.1	97.28	0.0	RS_GCF_000949455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	Contig	2015-3-10	3	51
B_Nanopore_OPERA-MS+polish	bin3C	bin024	Nanopore_OPERA-MS	mNGS+Nanopore	29.0	0	0	0	96.6	0.0	complete	B_Nanopore_OPERA-MS+polish+bin024	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	RS_GCF_000949455.1	GCF_000949455.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS	0.8055555555555556	0.0	0.0	0.0	RS_GCF_000949455.1	97.28	0.0	RS_GCF_000949455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	Contig	2015-3-10	3	51
B_PacBio_OPERA-MS	bin3C	bin023	PacBio_OPERA-MS	mNGS+PacBio	27.0	0	0	0	95.92	0.0	complete	B_PacBio_OPERA-MS+bin023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	RS_GCF_000949455.1	GCF_000949455.1	36	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_OPERA-MS	0.75	0.0	0.0	0.0	RS_GCF_000949455.1	97.28	0.0	RS_GCF_000949455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	Contig	2015-3-10	3	51
B_mNGS_metaSPAdes+polish	MetaBAT2	bin.131	mNGS_metaSPAdes	mNGS	22.0	0	0	2	94.63	0.67	complete	B_mNGS_metaSPAdes+polish+bin.131	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	RS_GCF_900104615.1	GCF_900104615.1	79	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.2784810126582278	0.0	0.5	0.0	RS_GCF_900104615.1	95.3	7.87	RS_GCF_900104615.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	Scaffold	2016-10-28	12	78
B_Nanopore_OPERA-MS+polish	MetaBAT2	bin.112	Nanopore_OPERA-MS	mNGS+Nanopore	28.0	0	0	2	94.63	0.67	complete	B_Nanopore_OPERA-MS+polish+bin.112	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	RS_GCF_900104615.1	GCF_900104615.1	79	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	0.3544303797468354	0.0	0.5	0.0	RS_GCF_900104615.1	95.3	7.87	RS_GCF_900104615.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	Scaffold	2016-10-28	12	78
B_PacBio_OPERA-MS	MetaBAT2	bin.44	PacBio_OPERA-MS	mNGS+PacBio	24.0	0	0	2	94.63	0.67	complete	B_PacBio_OPERA-MS+bin.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	RS_GCF_900104615.1	GCF_900104615.1	79	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.3037974683544304	0.0	0.5	0.0	RS_GCF_900104615.1	95.3	7.87	RS_GCF_900104615.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	Scaffold	2016-10-28	12	78
B_mNGS_metaSPAdes+polish	bin3C	bin047	mNGS_metaSPAdes	mNGS	26.0	1	1	3	95.3	0.67	complete	B_mNGS_metaSPAdes+polish+bin047	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	RS_GCF_900104615.1	GCF_900104615.1	79	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.3291139240506329	0.25	0.75	0.25	RS_GCF_900104615.1	95.3	7.87	RS_GCF_900104615.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	Scaffold	2016-10-28	12	78
B_Nanopore_OPERA-MS+polish	bin3C	bin049	Nanopore_OPERA-MS	mNGS+Nanopore	30.0	1	1	3	95.3	0.67	complete	B_Nanopore_OPERA-MS+polish+bin049	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	RS_GCF_900104615.1	GCF_900104615.1	79	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	0.379746835443038	0.25	0.75	0.25	RS_GCF_900104615.1	95.3	7.87	RS_GCF_900104615.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	Scaffold	2016-10-28	12	78
B_PacBio_OPERA-MS	bin3C	bin048	PacBio_OPERA-MS	mNGS+PacBio	24.0	0	0	3	95.3	0.67	complete	B_PacBio_OPERA-MS+bin048	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	RS_GCF_900104615.1	GCF_900104615.1	79	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.3037974683544304	0.0	0.75	0.0	RS_GCF_900104615.1	95.3	7.87	RS_GCF_900104615.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	Scaffold	2016-10-28	12	78
B_mNGS_metaSPAdes+polish	MetaBAT2	bin.18	mNGS_metaSPAdes	mNGS	54.0	0	0	0	97.37	0.19	complete	B_mNGS_metaSPAdes+polish+bin.18	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	RS_GCF_000156075.1	GCF_000156075.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	mNGS_metaSPAdes	0.7941176470588235	0.0	0.0	0.0	RS_GCF_000156075.1	98.31	0.0	RS_GCF_000156075.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	Scaffold	2008-10-9	4	67
B_Nanopore_metaflye+polish	MetaBAT2	bin.21	Nanopore_metaflye	Nanopore	79.0	7	7	7	99.03	0.19	complete	B_Nanopore_metaflye+polish+bin.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	RS_GCF_000156075.1	GCF_000156075.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_metaflye	1.161764705882353	7.0	7.0	7.0	RS_GCF_000156075.1	98.31	0.0	RS_GCF_000156075.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	Scaffold	2008-10-9	4	67
B_Nanopore_OPERA-MS+polish	MetaBAT2	bin.58	Nanopore_OPERA-MS	mNGS+Nanopore	80.0	8	8	8	99.25	0.61	complete	B_Nanopore_OPERA-MS+polish+bin.58	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	RS_GCF_000156075.1	GCF_000156075.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS	1.1764705882352942	8.0	8.0	8.0	RS_GCF_000156075.1	98.31	0.0	RS_GCF_000156075.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	Scaffold	2008-10-9	4	67
B_mNGS_metaSPAdes+polish	MetaBAT2	bin.19	mNGS_metaSPAdes	mNGS	38.0	0	0	0	96.13	0.0	complete	B_mNGS_metaSPAdes+polish+bin.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	RS_GCF_000233455.1	GCF_000233455.1	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	4	mNGS_metaSPAdes	0.5671641791044776	0.0	0.0	0.0	RS_GCF_000233455.1	99.37	0.0	RS_GCF_000233455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	Scaffold	2011-11-2	17	68
B_Nanopore_OPERA-MS+polish	MetaBAT2	bin.120	Nanopore_OPERA-MS	mNGS+Nanopore	41.0	0	0	0	97.77	0.0	complete	B_Nanopore_OPERA-MS+polish+bin.120	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	RS_GCF_000233455.1	GCF_000233455.1	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	4	Nanopore_OPERA-MS	0.6119402985074627	0.0	0.0	0.0	RS_GCF_000233455.1	99.37	0.0	RS_GCF_000233455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	Scaffold	2011-11-2	17	68
B_PacBio_OPERA-MS	MetaBAT2	bin.88	PacBio_OPERA-MS	mNGS+PacBio	40.0	0	0	0	98.01	0.0	complete	B_PacBio_OPERA-MS+bin.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	RS_GCF_000233455.1	GCF_000233455.1	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	4	PacBio_OPERA-MS	0.5970149253731343	0.0	0.0	0.0	RS_GCF_000233455.1	99.37	0.0	RS_GCF_000233455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	Scaffold	2011-11-2	17	68
B_mNGS_metaSPAdes+polish	bin3C	bin004	mNGS_metaSPAdes	mNGS	42.0	0	0	0	97.77	0.0	complete	B_mNGS_metaSPAdes+polish+bin004	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	RS_GCF_000233455.1	GCF_000233455.1	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	4	mNGS_metaSPAdes	0.6268656716417911	0.0	0.0	0.0	RS_GCF_000233455.1	99.37	0.0	RS_GCF_000233455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	Scaffold	2011-11-2	17	68
B_Nanopore_OPERA-MS+polish	bin3C	bin004	Nanopore_OPERA-MS	mNGS+Nanopore	43.0	0	0	0	97.77	1.27	complete	B_Nanopore_OPERA-MS+polish+bin004	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	RS_GCF_000233455.1	GCF_000233455.1	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	4	Nanopore_OPERA-MS	0.6417910447761194	0.0	0.0	0.0	RS_GCF_000233455.1	99.37	0.0	RS_GCF_000233455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	Scaffold	2011-11-2	17	68
B_PacBio_OPERA-MS	bin3C	bin004	PacBio_OPERA-MS	mNGS+PacBio	42.0	0	0	0	98.01	1.27	complete	B_PacBio_OPERA-MS+bin004	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	RS_GCF_000233455.1	GCF_000233455.1	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	4	PacBio_OPERA-MS	0.6268656716417911	0.0	0.0	0.0	RS_GCF_000233455.1	99.37	0.0	RS_GCF_000233455.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	Scaffold	2011-11-2	17	68
B_mNGS_metaSPAdes+polish	MetaBAT2	bin.24	mNGS_metaSPAdes	mNGS	39.0	0	0	6	99.44	1.69	complete	B_mNGS_metaSPAdes+polish+bin.24	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium	RS_GCF_900637705.1	GCF_900637705.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	8	mNGS_metaSPAdes	0.6842105263157895	0.0	0.75	0.0	RS_GCF_900637705.1	98.31	2.25	RS_GCF_900637705.1	t	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium	Complete Genome	2018-12-20	22	58
B_Nanopore_OPERA-MS+polish	MetaBAT2	bin.135	Nanopore_OPERA-MS	mNGS+Nanopore	51.0	7	7	8	100.0	1.12	complete	B_Nanopore_OPERA-MS+polish+bin.135	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium	RS_GCF_900637705.1	GCF_900637705.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	8	Nanopore_OPERA-MS	0.8947368421052632	1.0	1.0	1.0	RS_GCF_900637705.1	98.31	2.25	RS_GCF_900637705.1	t	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium	Complete Genome	2018-12-20	22	58
